country,horizon,shock,response,orth_irf,orth_se,ci_lo,ci_up,cum_irf,cum_se,cum_ci_lo,cum_ci_up
USA,4,GDP,GDP,0.3037311511423871,0.048871269027915464,0.20794346384767276,0.3995188384371014,1.7267781820925414,0.14785196651151708,1.436988327729968,2.016568036455115
USA,4,GDP,UNEMPLOYMENT,0.03703889064635876,0.039373228051040945,-0.040132636333681485,0.11421041762639901,-0.043144553257232904,0.03732223083534901,-0.11629612569451696,0.03000701918005115
USA,4,GDP,CPI,0.08288144613645387,0.05763124720138792,-0.030075798378266447,0.1958386906511742,0.24748313665927013,0.1823323235389543,-0.10988821747708027,0.6048544907956206
USA,4,GDP,POLICY_RATE,0.008897065157755357,0.007603649826274644,-0.0060060885017429455,0.02380021881725366,0.007890542170129373,0.022642068915249038,-0.036487912903758746,0.052268997244017484
USA,4,GDP,M2,-0.0663968250154247,0.03439090136612419,-0.13380299169302812,0.0010093416621787116,-0.1930101745894653,0.10703616870015294,-0.40280106524176507,0.01678071606283446
USA,4,UNEMPLOYMENT,GDP,0.03358241668876256,0.073666719291262,-0.11080435312211098,0.17796918649963608,0.15294190221257037,0.20191517480756077,-0.24281184041024872,0.5486956448353895
USA,4,UNEMPLOYMENT,UNEMPLOYMENT,-0.044470438855473256,0.036010942722008,-0.11505188659060894,0.026111008879662424,0.04119362159189654,0.04819729632393616,-0.053273079203018346,0.13566032238681142
USA,4,UNEMPLOYMENT,CPI,0.24294682137125492,0.0839312046147168,0.07844166032641,0.4074519824160998,0.8798209431143729,0.24753806618982607,0.39464633338231375,1.364995552846432
USA,4,UNEMPLOYMENT,POLICY_RATE,-0.002503734113349259,0.009509347902583303,-0.02114205600241253,0.016134587775714016,0.06151484840836303,0.03269262231799189,-0.002562691334901064,0.12559238815162713
USA,4,UNEMPLOYMENT,M2,-0.10607470227146693,0.04782787406403135,-0.19981733543696836,-0.012332069105965487,-0.4164850867445557,0.15249247008585332,-0.7153703281128282,-0.11759984537628321
USA,4,CPI,GDP,-0.07222114449108592,0.04577369180174632,-0.16193758042250872,0.01749529144033686,-0.23647036181595538,0.12698115031204188,-0.48535341642755747,0.01241269279564669
USA,4,CPI,UNEMPLOYMENT,-0.027741022653819652,0.03698092101760452,-0.10022362784832452,0.04474158254068521,0.024017113906711202,0.03535827260264572,-0.04528510039447442,0.09331932820789682
USA,4,CPI,CPI,0.26758405735369684,0.05336067450042357,0.16299713533286664,0.37217097937452703,1.6994298089842585,0.15792444132616162,1.3898979039849817,2.008961713983535
USA,4,CPI,POLICY_RATE,-0.01661791442409348,0.007035158507056876,-0.030406825097924958,-0.0028290037502620036,-0.03800080159983102,0.021679328090280607,-0.08049228465678102,0.004490681457118971
