country,root_index,root_real,root_imag,abs_root,is_stable_overall
JAPAN,19,0.5459357179539149,1.2050402902286488,1.3229391177269658,True
JAPAN,20,0.9357966067361789,-0.8617503117931165,1.2721355623731616,True
JAPAN,21,0.9357966067361789,0.8617503117931165,1.2721355623731616,True
JAPAN,22,-1.2681865689905059,-0.0,1.2681865689905059,True
JAPAN,23,1.0618647869494324,-0.2504111062898488,1.090991543466983,True
JAPAN,24,1.0618647869494324,0.2504111062898488,1.090991543466983,True
UK,0,3.3107867175176087,2.7385483514499835,4.296621435746981,True
UK,1,3.3107867175176087,-2.7385483514499835,4.296621435746981,True
UK,2,-1.2740327913640463,-0.47972896310158586,1.3613594057079073,True
UK,3,-1.2740327913640463,0.47972896310158586,1.3613594057079073,True
UK,4,1.2821853518335238,-0.0,1.2821853518335238,True
UK,5,-0.2884164194488968,1.2293969425994862,1.2627750684427872,True
UK,6,-0.2884164194488968,-1.2293969425994862,1.2627750684427872,True
UK,7,0.7071090502328722,-0.9407655703141553,1.176878526955842,True
UK,8,0.7071090502328722,0.9407655703141553,1.176878526955842,True
UK,9,-0.6049251960355757,1.0068700525525554,1.1746155947908512,True
UK,10,-0.6049251960355757,-1.0068700525525554,1.1746155947908512,True
UK,11,0.18688278395986854,1.1381094710323918,1.1533509192757516,True
UK,12,0.18688278395986854,-1.1381094710323918,1.1533509192757516,True
UK,13,-0.8122217866902309,0.8140612744305686,1.1499565162656336,True
UK,14,-0.8122217866902309,-0.8140612744305686,1.1499565162656336,True
UK,15,0.9875711174191923,-0.5698797234974833,1.1402015660461795,True
UK,16,0.9875711174191923,0.5698797234974833,1.1402015660461795,True
UK,17,-0.776718439571169,0.8207070827229518,1.1299786059928256,True
UK,18,-0.776718439571169,-0.8207070827229518,1.1299786059928256,True
UK,19,1.1090162860455623,-0.21183997709375305,1.1290674464394828,True
UK,20,1.1090162860455623,0.21183997709375305,1.1290674464394828,True
UK,21,0.8275874931047151,0.7679827723490259,1.1290255078465865,True
UK,22,0.8275874931047151,-0.7679827723490259,1.1290255078465865,True
UK,23,-0.5794814299022061,0.9679952838886682,1.1281904082344474,True
UK,24,-0.5794814299022061,-0.9679952838886682,1.1281904082344474,True
UK,25,0.09021211123226204,-1.1132874093370662,1.1169364712468737,True
UK,26,0.09021211123226204,1.1132874093370662,1.1169364712468737,True
