p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
1,0,3,0,0,0,12,5,216.92789347162287,237.06741111965493,225.0678160691708,-102.46394673581143,True,0.05411660000027041,
1,0,3,0,0,1,12,6,74.94883251580512,98.03705408164137,84.29228260578554,-30.47441625790256,True,0.3333710000006249,
1,0,3,0,0,2,12,7,68.30784957071776,94.19938527335736,78.7981256182527,-26.153924785358882,True,1.0116929000014352,
1,0,3,0,1,0,12,5,431.03155790665073,450.82146210593896,439.04022941234825,-209.51577895332537,True,0.09126510000169219,
1,0,3,0,1,1,12,6,232.2909697229575,254.94606346276714,241.46996126455056,-109.14548486147875,True,0.38873640000019805,
1,0,3,0,1,2,12,7,132.4494818125002,157.81335377280544,142.73694261570287,-58.22474090625011,True,1.8176380999993853,
1,0,3,1,0,0,12,6,144.42126737002852,167.61370922332102,153.80400318834438,-65.21063368501426,True,0.2189316999993025,
1,0,3,1,0,1,12,7,63.53358071154722,89.92011964393151,74.21180938581057,-23.76679035577361,True,0.32946549999905983,
1,0,3,1,0,2,12,8,69.511518915101,98.63949658057054,81.3130794685778,-25.755759457550496,False,1.8338361999994959,
1,0,3,1,1,0,12,6,305.69548012347076,328.46139411979715,314.91673435846144,-145.84774006173538,True,0.23490549999951327,
1,0,3,1,1,1,12,7,178.27130196176006,204.16283766439966,188.761578009295,-81.13565098088003,True,0.4041442999987339,
1,0,3,1,1,2,12,8,124.92381506417772,153.45817101952107,136.4972084677807,-53.46190753208886,True,2.140269800000169,
1,0,3,2,0,0,12,7,107.39840832639842,133.41659575077148,117.93698459495921,-45.69920416319921,True,0.5466267000010703,
1,0,3,2,0,1,12,8,63.96845467558245,93.23891552800211,75.82435297771335,-22.984227337791225,True,1.6992809000003035,
1,0,3,2,0,2,12,9,63.534214170942285,95.89863379924178,76.64705923036095,-21.767107085471142,True,1.4641260000007605,
1,0,3,2,1,0,12,7,232.83152582872674,258.3306122754528,243.17120378044862,-108.41576291436337,True,0.5841492999988986,
1,0,3,2,1,1,12,8,146.169636090782,174.8561083433488,157.8017737864691,-64.084818045391,True,1.1164545999999973,
1,0,3,2,1,2,12,9,133.44880617699175,165.15364612737326,146.30813218099507,-56.724403088495876,True,2.629902900000161,
1,0,4,0,0,0,12,6,218.54121230579517,242.00421924012764,228.02542571966703,-102.27060615289759,True,0.08280589999958465,
