p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
0,0,1,1,0,0,12,3,43.68191011769559,57.16446223020624,49.12948383685247,-17.840955058847793,True,0.08235469999999623,
0,0,1,1,0,1,12,4,11.518454121089787,28.324914949636913,18.31050433829671,-0.7592270605448936,True,0.1435596000010264,
0,0,1,1,0,2,12,5,23.540830603019156,43.360660051373614,31.560792928366276,-5.770415301509578,True,0.44442460000027495,
0,0,1,1,1,0,12,3,70.82101998282062,84.07384389898776,76.18258330757254,-31.410509991410308,True,0.10204950000115787,
0,0,1,1,1,1,12,4,33.261536230674636,49.778060770970015,39.9448381684639,-11.63076811533732,True,0.25381240000024263,
0,0,1,1,1,2,12,5,32.14018730628584,51.5906693966437,40.02004541734332,-10.070093653142921,True,0.8561602999998286,
0,0,1,2,0,0,12,4,33.96681420129928,50.532844096508214,40.66876835723918,-11.98340710064964,True,0.13527289999910863,
0,0,1,2,0,1,12,5,22.411211495904986,42.29044737015571,30.45355648303287,-5.205605747952492,True,0.34394050000082643,
0,0,1,2,0,2,12,6,18.631346121991697,41.75448047840523,27.98796883489667,-2.3156730609958487,True,0.5686378999998851,
0,0,1,2,1,0,12,4,53.75357718508809,70.01494432532124,60.340187352938585,-21.876788592544045,True,0.3123422999997274,
0,0,1,2,1,1,12,5,38.4312465969674,57.94488716524718,46.33517879838799,-13.215623298483699,True,0.6536711000007926,
0,0,1,2,1,2,12,6,34.08418595553967,56.77641506095716,43.27735375177339,-10.042092977769833,True,0.8210321000005933,
0,0,2,0,0,0,12,3,75.7006687220952,89.34725292951536,81.20909518250932,-33.8503343610476,True,0.04099879999921541,
0,0,2,0,0,1,12,4,56.76417151307837,73.54710288643842,63.547440344368304,-23.382085756539183,True,0.11643250000088301,
0,0,2,0,0,2,12,5,52.03521435165652,71.82511855094474,60.04388585735403,-20.01760717582826,True,0.3119096000009449,
0,0,2,0,1,0,12,3,126.28733852355373,139.71368362224177,131.71395358858567,-59.143669261776864,True,0.0653124000000389,
0,0,2,0,1,1,12,4,26.217962552836404,42.70954938557659,32.891855474250995,-8.108981276418202,True,0.2575040000010631,
0,0,2,0,1,2,12,5,34.439411060238314,53.858062837218014,42.307118095889514,-11.219705530119159,True,0.65972949999923,
0,0,2,1,0,0,12,4,45.677727698961384,62.530917839599695,52.487194847907496,-17.838863849480692,True,0.0840885999987222,
0,0,2,1,0,1,12,5,14.243155512594834,34.38267316062691,22.383078110142755,-1.121577756297417,True,0.20303549999880488,
0,0,2,1,0,2,12,6,26.535311763355015,49.623533329191275,35.87876185333545,-6.267655881677507,True,0.6959559000006266,
0,0,2,1,1,0,12,4,72.78893329880071,89.35496319400966,79.49088745474062,-31.394466649400357,True,0.1278560999999172,
0,0,2,1,1,1,12,5,35.64708546899158,55.43698966827979,43.65575697468908,-11.823542734495787,True,0.40483040000071924,
0,0,2,1,1,2,12,6,33.89607024465492,56.551163984464566,43.075061786247986,-9.948035122327463,True,1.268961900001159,
0,0,2,2,0,0,12,5,35.948007047988156,55.82724292223888,43.99035203511603,-11.974003523994076,True,0.21557690000008733,
0,0,2,2,0,1,12,6,24.40277156726067,47.59521342055318,33.78550738557654,-5.201385783630336,True,0.38232549999884213,
0,0,2,2,0,2,12,7,21.006316613829288,47.39285554621358,31.684545288092636,-2.503158306914644,True,0.7251992999990762,
0,0,2,2,1,0,12,5,55.73670742580782,75.2503479940876,63.64063962722842,-21.86835371290391,True,0.3953485999991244,
0,0,2,2,1,1,12,6,40.19627734117444,62.96219133750084,49.417531576165125,-13.098138670587216,True,0.7573588000013842,
0,0,2,2,1,2,12,7,35.69533891971494,61.58687462235453,46.18561496724987,-9.84766945985747,True,1.2785518000000593,
0,0,3,0,0,0,12,4,74.58285232366588,91.61871118096647,81.4601141061031,-32.29142616183294,True,0.04340489999958663,
0,0,3,0,0,1,12,5,55.6805546705776,75.791703471434,63.80988045389633,-21.8402773352888,True,0.12093509999976959,
0,0,3,0,0,2,12,6,52.3317189073165,75.38485268038795,61.66191784662304,-19.16585945365825,True,0.43230399999993097,
