country,horizon,shock,response,orth_irf,orth_se,ci_lo,ci_up,cum_irf,cum_se,cum_ci_lo,cum_ci_up
USA,21,UNEMPLOYMENT,CPI,-0.01152075769119545,0.05521530325633056,-0.11974275207360335,0.09670123669121244,1.8087619107524595,0.9122011350980539,0.020847685960273976,3.5966761355446453
USA,21,CPI,CPI,0.055854595630269156,0.1068025313666566,-0.1534783658483778,0.2651875571089161,3.0305402778537878,1.2570367088761054,0.566748328456621,5.494332227250954
USA,21,POLICY_RATE,CPI,-0.08482426225292868,0.10711043796546767,-0.2947607206652453,0.12511219615938796,-1.5940750583665781,1.2065422874227818,-3.9588979417152306,0.7707478249820741
USA,21,M2,CPI,0.024462488320984636,0.024075867870558414,-0.022726212705309858,0.07165118934727913,-0.3710635990781876,0.4355837457216221,-1.2248077406925668,0.4826805425361917
USA,22,GDP,CPI,0.05420443547919837,0.05426393177044409,-0.05215287079087205,0.1605617417492688,0.9169532226517245,0.9689576730724595,-0.982203816570296,2.816110261873745
USA,22,UNEMPLOYMENT,CPI,-0.006013919864318455,0.05248428441701931,-0.1088831173216763,0.09685527759303938,1.802747990888141,0.9327169196882467,-0.025377171700822432,3.630873153477104
USA,22,CPI,CPI,0.04443121464350114,0.10705438810909922,-0.16539538605033333,0.2542578153373356,3.074971492497289,1.3476282365343095,0.4336201488900424,5.716322836104535
USA,22,POLICY_RATE,CPI,-0.0973080840168473,0.10980671298161339,-0.3125292414608095,0.11791307342711492,-1.6913831423834254,1.3054282313751577,-4.250022475878734,0.8672561911118837
USA,22,M2,CPI,0.01599332301892793,0.023096082830912707,-0.02927499932966098,0.06126164536751684,-0.35507027605925967,0.4411447335604409,-1.219713953837724,0.5095734017192045
USA,23,GDP,CPI,0.04705551621993002,0.05512604868266163,-0.060991539198086774,0.1551025716379468,0.9640087388716545,0.9917654951160267,-0.9798516315557579,2.907869109299067
