p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
2,0,1,1,0,0,12,5,354.9439584629587,375.1117114572152,363.09441872360696,-171.47197923147934,True,0.13223280000056548,
2,0,1,1,0,1,12,6,355.9808425948897,379.50988775485564,365.48971289897935,-170.99042129744484,True,0.23620070000106352,
2,0,1,1,0,2,12,7,346.2651375273997,372.6915767918723,356.95842062786255,-165.13256876369985,True,0.46046149999892805,
2,0,1,1,1,0,12,5,452.5081981529462,472.3280276013006,460.52816047829333,-220.2540990764731,True,0.1960600999991584,
2,0,1,1,1,1,12,6,369.92328222692396,393.0464165833375,379.27990493982895,-177.96164111346198,True,0.4665033000001131,
2,0,1,1,1,2,12,7,354.1066010414548,380.04057716193194,364.6130785228647,-169.0533005207274,True,1.1200940999988234,
2,0,1,2,0,0,12,6,344.1655885167861,367.2887228731996,353.5222112296911,-165.08279425839305,True,0.31996459999936633,
2,0,1,2,0,1,12,7,346.15772872621505,372.58416799068766,356.8510118266779,-165.07886436310753,True,0.4268589000002976,
2,0,1,2,0,2,12,8,348.1188302696152,377.8485744421469,360.1487737576359,-165.0594151348076,True,0.7011364999998477,
2,0,1,2,1,0,12,6,399.97766733869366,422.66989644411115,409.1708351349274,-192.98883366934683,True,0.5284783999995852,
2,0,1,2,1,1,12,7,355.8144117267134,381.74838784719054,366.32088920812333,-169.9072058633567,True,1.084327000000485,
2,0,1,2,1,2,12,8,354.93072694569395,384.1064500812307,366.75051411228014,-168.46536347284697,True,1.401299500001187,
2,0,2,0,0,0,12,5,373.95413095411914,394.4240072652494,382.21677064474034,-180.97706547705957,True,0.0823577999999543,
2,0,2,0,0,1,12,6,353.3969893481345,376.8930932708386,362.8935657119404,-169.69849467406726,True,0.17637399999875925,
2,0,2,0,0,2,12,7,343.8201581724734,370.20669710485765,354.4983868467367,-163.9100790862367,True,0.38325719999920693,
2,0,2,0,1,0,12,5,527.5531153205795,547.6926329686116,535.6930379181274,-257.77655766028977,True,0.2637376000002405,
2,0,2,0,1,1,12,6,369.1150285541652,392.2032501200014,378.4584786441456,-177.5575142770826,True,0.4618510000000242,
2,0,2,0,1,2,12,7,352.85849030990454,378.75002601254414,363.34876635743944,-168.42924515495227,True,1.240451600000597,
2,0,2,1,0,0,12,6,354.9689848877108,378.49803004767676,364.4778551918005,-170.4844924438554,True,0.15636989999984507,
2,0,2,1,0,1,12,7,355.35972714921695,382.21241734659304,366.21295727928083,-169.67986357460848,True,0.33769980000033684,
2,0,2,1,0,2,12,8,345.67720220100864,375.362058499941,357.6902094595549,-163.83860110050432,True,0.5585021000006236,
2,0,2,1,1,0,12,6,450.3251415623092,473.44827591872274,459.6817642752142,-218.1625707811546,True,0.3641093999995064,
